Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
02/05/2023 9:54:50,"564","19.6","47","1014.2"
02/05/2023 9:55:50,"580","19.7","46","1014.3"
02/05/2023 9:56:50,"590","19.8","46","1014.3"
02/05/2023 9:57:50,"600","19.9","46","1014.2"
02/05/2023 9:58:50,"601","20.0","46","1014.3"
02/05/2023 9:59:50,"598","20.0","46","1014.4"
02/05/2023 10:00:50,"597","20.1","46","1014.3"
02/05/2023 10:01:50,"620","20.2","46","1014.2"
02/05/2023 10:02:50,"620","20.2","46","1014.3"
02/05/2023 10:03:50,"629","20.3","46","1014.3"
02/05/2023 10:04:50,"613","20.3","46","1014.4"
02/05/2023 10:05:50,"632","20.3","45","1014.3"
02/05/2023 10:06:50,"623","20.4","45","1014.2"
02/05/2023 10:07:50,"639","20.4","45","1014.3"
02/05/2023 10:08:50,"630","20.5","45","1014.3"
02/05/2023 10:09:50,"633","20.5","45","1014.4"
02/05/2023 10:10:50,"632","20.6","45","1014.4"
02/05/2023 10:11:50,"646","20.6","45","1014.4"
02/05/2023 10:12:50,"653","20.6","45","1014.4"
02/05/2023 10:13:50,"654","20.6","45","1014.4"
02/05/2023 10:14:50,"643","20.7","45","1014.4"
02/05/2023 10:15:50,"665","20.7","45","1014.5"
02/05/2023 10:16:50,"678","20.7","45","1014.4"
02/05/2023 10:17:50,"673","20.7","45","1014.4"
02/05/2023 10:18:50,"663","20.8","45","1014.4"
02/05/2023 10:19:50,"661","20.8","45","1014.4"
02/05/2023 10:20:50,"672","20.8","45","1014.5"
02/05/2023 10:21:50,"679","20.8","45","1014.5"
02/05/2023 10:22:50,"677","20.8","45","1014.5"
02/05/2023 10:23:50,"684","20.8","45","1014.5"
02/05/2023 10:24:50,"689","20.9","45","1014.5"
02/05/2023 10:25:50,"673","20.9","45","1014.6"
02/05/2023 10:26:50,"680","20.9","45","1014.5"
02/05/2023 10:27:50,"691","21.0","45","1014.5"
02/05/2023 10:28:50,"683","21.0","45","1014.6"
02/05/2023 10:29:50,"701","21.0","45","1014.6"
02/05/2023 10:30:50,"697","21.0","45","1014.7"
02/05/2023 10:31:50,"708","21.0","45","1014.6"
02/05/2023 10:32:50,"697","21.0","44","1014.6"
02/05/2023 10:33:50,"675","21.1","44","1014.7"
02/05/2023 10:34:50,"712","21.1","44","1014.7"
02/05/2023 10:35:50,"710","21.1","44","1014.7"
02/05/2023 10:36:50,"711","21.1","44","1014.8"
02/05/2023 10:37:50,"699","21.2","44","1014.8"
02/05/2023 10:38:50,"722","21.2","44","1014.7"
02/05/2023 10:39:50,"719","21.2","44","1014.8"
02/05/2023 10:40:50,"717","21.2","44","1014.8"
02/05/2023 10:41:50,"737","21.3","44","1014.8"
02/05/2023 10:42:50,"703","21.3","44","1014.8"
02/05/2023 10:43:50,"720","21.3","44","1014.8"
02/05/2023 10:44:50,"727","21.3","44","1014.7"
02/05/2023 10:45:50,"731","21.4","44","1014.8"
02/05/2023 10:46:50,"729","21.4","44","1014.8"
02/05/2023 10:47:50,"748","21.4","44","1014.7"
02/05/2023 10:48:50,"746","21.4","44","1014.8"
02/05/2023 10:49:50,"729","21.4","44","1014.9"
02/05/2023 10:50:50,"742","21.4","44","1014.8"
02/05/2023 10:51:50,"739","21.4","44","1014.9"
02/05/2023 10:52:50,"747","21.4","44","1014.9"
02/05/2023 10:53:50,"747","21.5","44","1014.9"
02/05/2023 10:54:50,"751","21.4","44","1014.9"
02/05/2023 10:55:50,"749","21.4","44","1014.8"
02/05/2023 10:56:50,"762","21.4","44","1014.8"
02/05/2023 10:57:50,"762","21.5","44","1015.0"
02/05/2023 10:58:50,"774","21.5","44","1014.9"
02/05/2023 10:59:50,"775","21.5","44","1014.9"
02/05/2023 11:00:50,"764","21.5","44","1014.9"
02/05/2023 11:01:50,"759","21.5","44","1015.0"
02/05/2023 11:02:50,"775","21.5","44","1014.9"
02/05/2023 11:03:50,"774","21.5","44","1015.0"
02/05/2023 11:04:50,"789","21.5","44","1014.9"
02/05/2023 11:05:50,"798","21.5","44","1015.0"
02/05/2023 11:06:50,"782","21.5","44","1015.0"
02/05/2023 11:07:50,"792","21.5","44","1015.1"
02/05/2023 11:08:50,"781","21.5","43","1015.1"
02/05/2023 11:09:50,"793","21.5","43","1015.2"
02/05/2023 11:10:50,"805","21.5","43","1015.2"
02/05/2023 11:11:50,"812","21.5","43","1015.2"
02/05/2023 11:12:50,"808","21.5","43","1015.2"
02/05/2023 11:13:50,"827","21.5","43","1015.2"
02/05/2023 11:14:50,"834","21.6","43","1015.2"
02/05/2023 11:15:50,"852","21.6","43","1015.1"
02/05/2023 11:16:50,"829","21.6","43","1015.3"
02/05/2023 11:17:50,"842","21.6","44","1015.3"
02/05/2023 11:18:50,"860","21.6","44","1015.3"
02/05/2023 11:19:50,"883","21.6","44","1015.3"
02/05/2023 11:20:50,"887","21.6","44","1015.3"
02/05/2023 11:21:50,"890","21.6","44","1015.3"
02/05/2023 11:22:50,"891","21.6","44","1015.3"
02/05/2023 11:23:50,"900","21.6","44","1015.3"
02/05/2023 11:24:50,"915","21.7","44","1015.3"
02/05/2023 11:25:50,"939","21.6","44","1015.4"
02/05/2023 11:26:50,"938","21.7","44","1015.4"
02/05/2023 11:27:50,"926","21.7","44","1015.4"
02/05/2023 11:28:50,"933","21.7","44","1015.4"
02/05/2023 11:29:50,"944","21.7","44","1015.4"
02/05/2023 11:30:50,"970","21.7","44","1015.4"
02/05/2023 11:31:50,"963","21.7","44","1015.5"
02/05/2023 11:32:50,"981","21.7","44","1015.5"
02/05/2023 11:33:50,"971","21.7","44","1015.5"
02/05/2023 11:34:50,"991","21.7","44","1015.5"
02/05/2023 11:35:50,"1004","21.8","44","1015.4"
02/05/2023 11:36:50,"1014","21.8","44","1015.4"
02/05/2023 11:37:50,"1010","21.8","44","1015.5"
02/05/2023 11:38:50,"1014","21.8","44","1015.5"
02/05/2023 11:39:50,"997","21.8","44","1015.4"
02/05/2023 11:40:50,"986","21.8","44","1015.4"
02/05/2023 11:41:50,"1017","21.8","44","1015.4"
02/05/2023 11:42:50,"1038","21.8","44","1015.4"
02/05/2023 11:43:50,"1046","21.8","44","1015.5"
02/05/2023 11:44:50,"1031","21.8","44","1015.4"
02/05/2023 11:45:50,"1037","21.9","44","1015.5"
02/05/2023 11:46:50,"1026","21.9","44","1015.4"
02/05/2023 11:47:50,"1032","21.9","44","1015.4"
02/05/2023 11:48:50,"1071","21.9","44","1015.4"
02/05/2023 11:49:50,"1061","21.9","44","1015.4"
02/05/2023 11:50:50,"1045","21.9","44","1015.4"
02/05/2023 11:51:50,"1055","21.9","44","1015.4"
02/05/2023 11:52:50,"1059","21.9","44","1015.4"
02/05/2023 11:53:50,"1046","21.9","44","1015.4"
02/05/2023 11:54:50,"1067","21.9","44","1015.5"
02/05/2023 11:55:50,"1033","21.9","44","1015.5"
02/05/2023 11:56:50,"1050","21.9","43","1015.4"
02/05/2023 11:57:50,"1055","21.9","43","1015.4"
02/05/2023 11:58:50,"1045","21.9","43","1015.5"
02/05/2023 11:59:50,"1030","21.9","43","1015.5"
02/05/2023 12:00:50,"1046","21.9","43","1015.6"
02/05/2023 12:01:50,"1047","21.9","43","1015.4"
02/05/2023 12:02:50,"1053","21.9","43","1015.6"
02/05/2023 12:03:50,"1070","21.9","43","1015.6"
02/05/2023 12:04:50,"1075","21.9","43","1015.6"
02/05/2023 12:05:50,"1089","21.9","44","1015.6"
02/05/2023 12:06:50,"1099","21.9","43","1015.6"
02/05/2023 12:07:50,"1090","21.9","43","1015.6"
02/05/2023 12:08:50,"1098","21.9","44","1015.6"
02/05/2023 12:09:50,"1095","21.9","43","1015.6"
02/05/2023 12:10:50,"1096","22.0","43","1015.6"
02/05/2023 12:11:50,"1098","21.9","43","1015.6"
02/05/2023 12:12:50,"1082","22.0","43","1015.6"
02/05/2023 12:13:50,"1108","22.0","43","1015.6"
02/05/2023 12:14:50,"1102","22.0","43","1015.7"
02/05/2023 12:15:50,"1110","22.0","43","1015.6"
02/05/2023 12:16:50,"1120","22.0","43","1015.7"
02/05/2023 12:17:50,"1109","22.0","43","1015.7"
02/05/2023 12:18:50,"1131","22.0","43","1015.6"
02/05/2023 12:19:50,"1117","22.0","43","1015.7"
02/05/2023 12:20:50,"1140","22.0","43","1015.7"
02/05/2023 12:21:50,"1119","22.0","44","1015.8"
02/05/2023 12:22:50,"1131","22.0","43","1015.8"
02/05/2023 12:23:50,"1154","22.0","43","1015.8"
02/05/2023 12:24:50,"1117","22.0","43","1015.7"
02/05/2023 12:25:50,"1116","22.0","43","1015.9"
02/05/2023 12:26:50,"1133","22.0","43","1015.9"
02/05/2023 12:27:50,"1129","22.0","43","1015.9"
02/05/2023 12:28:50,"1124","22.0","43","1015.9"
02/05/2023 12:29:50,"1138","22.0","43","1015.9"
02/05/2023 12:30:50,"1148","22.0","43","1015.9"
02/05/2023 12:31:50,"1132","22.0","43","1015.8"
02/05/2023 12:32:50,"1133","22.0","43","1015.9"
02/05/2023 12:33:50,"1119","22.0","43","1015.9"
02/05/2023 12:34:50,"1120","22.0","43","1016.0"
02/05/2023 12:35:50,"1110","22.0","43","1016.0"
02/05/2023 12:36:50,"1099","22.0","43","1015.9"
02/05/2023 12:37:50,"1114","22.0","43","1015.8"
02/05/2023 12:38:50,"1114","22.0","43","1015.9"
02/05/2023 12:39:50,"1124","22.0","43","1015.9"
02/05/2023 12:40:50,"1117","22.0","43","1015.9"
02/05/2023 12:41:50,"1121","22.0","43","1015.9"
02/05/2023 12:42:50,"1129","22.0","43","1015.9"
02/05/2023 12:43:50,"1110","22.0","43","1016.0"
02/05/2023 12:44:50,"1114","22.0","43","1016.0"
02/05/2023 12:45:50,"1100","22.1","43","1016.0"
02/05/2023 12:46:50,"1102","22.0","43","1016.0"
02/05/2023 12:47:50,"1098","22.1","43","1016.0"
02/05/2023 12:48:50,"1104","22.0","43","1016.0"
02/05/2023 12:49:50,"1114","22.1","43","1016.0"
02/05/2023 12:50:50,"1113","22.0","43","1016.0"
02/05/2023 12:51:50,"1112","22.1","43","1016.0"
02/05/2023 12:52:50,"1088","22.1","43","1015.9"
02/05/2023 12:53:50,"1093","22.0","43","1016.0"
02/05/2023 12:54:50,"1083","22.1","43","1015.9"
02/05/2023 12:55:50,"1098","22.1","43","1015.9"
02/05/2023 12:56:50,"1069","22.1","43","1016.0"
02/05/2023 12:57:50,"1085","22.1","43","1016.0"
02/05/2023 12:58:50,"1084","22.1","43","1015.9"
02/05/2023 12:59:50,"1080","22.1","43","1015.9"
02/05/2023 13:00:50,"1068","22.1","43","1015.9"
02/05/2023 13:01:50,"1077","22.1","43","1015.9"
02/05/2023 13:02:50,"1075","22.1","43","1016.0"
02/05/2023 13:03:50,"1095","22.1","43","1016.0"
02/05/2023 13:04:50,"1079","22.1","43","1015.9"
02/05/2023 13:05:50,"1103","22.1","43","1016.0"
02/05/2023 13:06:50,"1090","22.1","43","1016.0"
02/05/2023 13:07:50,"992","22.1","42","1015.9"
02/05/2023 13:08:50,"947","22.0","42","1016.0"
02/05/2023 13:09:50,"923","21.9","42","1015.9"
02/05/2023 13:10:50,"872","21.9","42","1016.0"
02/05/2023 13:11:50,"802","21.8","42","1016.0"
02/05/2023 13:12:50,"799","21.8","42","1016.0"
02/05/2023 13:13:50,"673","21.7","42","1016.0"
02/05/2023 13:14:50,"680","21.5","42","1015.9"
02/05/2023 13:15:50,"652","21.3","42","1016.1"
02/05/2023 13:16:50,"630","21.2","42","1016.0"
02/05/2023 13:17:50,"636","21.2","42","1016.0"
02/05/2023 13:18:50,"593","21.0","42","1016.0"
02/05/2023 13:19:50,"592","20.9","42","1016.0"
02/05/2023 13:20:50,"576","20.8","42","1016.0"
02/05/2023 13:21:50,"578","20.7","42","1016.0"
02/05/2023 13:22:50,"548","20.5","42","1016.0"
02/05/2023 13:23:50,"561","20.4","43","1016.0"
02/05/2023 13:24:50,"564","20.2","43","1016.0"
02/05/2023 13:25:50,"559","20.1","43","1016.0"
02/05/2023 13:26:50,"540","20.0","43","1016.0"
02/05/2023 13:27:50,"524","19.9","43","1016.0"
02/05/2023 13:28:50,"535","19.9","43","1016.0"
02/05/2023 13:29:50,"568","19.9","43","1016.1"
02/05/2023 13:30:50,"531","19.8","44","1016.0"
02/05/2023 13:31:50,"523","19.7","44","1016.0"
02/05/2023 13:32:50,"520","19.6","44","1016.0"
02/05/2023 13:33:50,"489","19.4","43","1015.9"
02/05/2023 13:34:50,"482","19.3","43","1016.0"
02/05/2023 13:35:50,"462","19.2","43","1016.0"
02/05/2023 13:36:50,"470","19.0","44","1015.9"
02/05/2023 13:37:50,"458","18.9","44","1016.0"
02/05/2023 13:38:50,"482","18.9","44","1016.1"
02/05/2023 13:39:50,"500","18.9","44","1016.0"
02/05/2023 13:40:50,"518","18.9","44","1016.0"
02/05/2023 13:41:50,"500","18.9","45","1016.0"
02/05/2023 13:42:50,"496","18.9","45","1016.0"
02/05/2023 13:43:50,"504","18.8","45","1015.9"
02/05/2023 13:44:50,"526","18.9","45","1016.0"
02/05/2023 13:45:50,"538","18.9","45","1016.0"
02/05/2023 13:46:50,"607","19.1","45","1015.9"
02/05/2023 13:47:50,"662","19.3","45","1016.0"
02/05/2023 13:48:50,"682","19.4","45","1016.1"
02/05/2023 13:49:50,"721","19.6","45","1016.0"
02/05/2023 13:50:50,"747","19.7","45","1016.0"
02/05/2023 13:51:50,"745","19.9","45","1016.1"
02/05/2023 13:52:50,"744","20.0","45","1016.0"
02/05/2023 13:53:50,"779","20.1","45","1016.0"
02/05/2023 13:54:50,"780","20.2","45","1016.1"
02/05/2023 13:55:50,"790","20.2","45","1016.0"
02/05/2023 13:56:50,"772","20.3","44","1016.0"
02/05/2023 13:57:50,"791","20.4","44","1016.1"
02/05/2023 13:58:50,"788","20.4","44","1016.1"
02/05/2023 13:59:50,"794","20.5","44","1016.1"
02/05/2023 14:00:50,"806","20.5","44","1016.1"
02/05/2023 14:01:50,"794","20.6","44","1016.1"
02/05/2023 14:02:50,"807","20.6","44","1016.1"
02/05/2023 14:03:50,"815","20.7","44","1016.2"
02/05/2023 14:04:50,"833","20.7","44","1016.1"
02/05/2023 14:05:50,"831","20.8","44","1016.2"
02/05/2023 14:06:50,"854","20.8","44","1016.2"
02/05/2023 14:07:50,"848","20.8","44","1016.2"
02/05/2023 14:08:50,"851","20.9","44","1016.2"
02/05/2023 14:09:50,"875","20.9","44","1016.2"
02/05/2023 14:10:50,"902","21.0","44","1016.2"
02/05/2023 14:11:50,"916","21.0","44","1016.1"
02/05/2023 14:12:50,"925","21.1","44","1016.2"
02/05/2023 14:13:50,"931","21.1","44","1016.2"
02/05/2023 14:14:50,"938","21.1","44","1016.3"
02/05/2023 14:15:50,"959","21.2","44","1016.3"
02/05/2023 14:16:50,"978","21.2","44","1016.2"
02/05/2023 14:17:50,"953","21.3","44","1016.2"
02/05/2023 14:18:50,"993","21.3","44","1016.3"
02/05/2023 14:19:50,"994","21.3","44","1016.2"
02/05/2023 14:20:50,"1017","21.3","44","1016.2"
02/05/2023 14:21:50,"1020","21.4","44","1016.3"
02/05/2023 14:22:50,"1023","21.4","43","1016.2"
02/05/2023 14:23:50,"1034","21.5","43","1016.2"
02/05/2023 14:24:50,"1046","21.5","43","1016.3"
02/05/2023 14:25:50,"1089","21.5","43","1016.3"
02/05/2023 14:26:50,"1089","21.5","43","1016.3"
02/05/2023 14:27:50,"1112","21.6","43","1016.3"
02/05/2023 14:28:50,"1117","21.6","43","1016.3"
02/05/2023 14:29:50,"1123","21.6","43","1016.3"
02/05/2023 14:30:50,"1184","21.7","43","1016.3"
02/05/2023 14:31:50,"1164","21.7","43","1016.4"
02/05/2023 14:32:50,"1176","21.7","43","1016.3"
02/05/2023 14:33:50,"1190","21.7","43","1016.3"
02/05/2023 14:34:50,"1222","21.8","43","1016.5"
02/05/2023 14:35:50,"1201","21.8","43","1016.4"
02/05/2023 14:36:50,"1245","21.8","43","1016.4"
02/05/2023 14:37:50,"1244","21.8","43","1016.5"
02/05/2023 14:38:50,"1272","21.8","43","1016.4"
02/05/2023 14:39:50,"1271","21.9","43","1016.4"
02/05/2023 14:40:50,"1259","21.9","43","1016.5"
02/05/2023 14:41:50,"1283","21.9","43","1016.5"
02/05/2023 14:42:50,"1287","21.9","43","1016.5"
02/05/2023 14:43:50,"1293","21.9","43","1016.5"
02/05/2023 14:44:50,"1322","21.9","43","1016.4"
02/05/2023 14:45:50,"1297","21.9","43","1016.5"
02/05/2023 14:46:50,"1342","22.0","43","1016.5"
02/05/2023 14:47:50,"1341","22.0","43","1016.4"
02/05/2023 14:48:50,"1355","22.0","43","1016.5"
02/05/2023 14:49:50,"1367","22.0","43","1016.6"
02/05/2023 14:50:50,"1356","22.0","43","1016.5"
02/05/2023 14:51:50,"1362","22.0","43","1016.4"
02/05/2023 14:52:50,"1405","22.1","43","1016.5"
02/05/2023 14:53:50,"1377","22.1","43","1016.6"
02/05/2023 14:54:50,"1420","22.1","43","1016.6"
02/05/2023 14:55:50,"1429","22.1","43","1016.6"
02/05/2023 14:56:50,"1447","22.1","43","1016.6"
02/05/2023 14:57:50,"1445","22.1","43","1016.6"
02/05/2023 14:58:50,"1483","22.2","43","1016.6"
02/05/2023 14:59:50,"1475","22.2","43","1016.6"
02/05/2023 15:00:50,"1459","22.2","43","1016.6"
02/05/2023 15:01:50,"1480","22.2","43","1016.7"
02/05/2023 15:02:50,"1406","22.2","43","1016.6"
02/05/2023 15:03:50,"1399","22.2","43","1016.6"
02/05/2023 15:04:50,"1355","22.2","43","1016.7"
02/05/2023 15:05:50,"1342","22.2","43","1016.7"
02/05/2023 15:06:50,"1332","22.2","43","1016.6"
02/05/2023 15:07:50,"1302","22.1","43","1016.7"
02/05/2023 15:08:50,"1087","22.1","41","1016.7"
02/05/2023 15:09:50,"833","21.9","39","1016.6"
02/05/2023 15:10:50,"740","21.6","39","1016.7"
02/05/2023 15:11:50,"635","21.4","39","1016.6"
02/05/2023 15:12:50,"625","21.2","40","1016.7"
02/05/2023 15:13:50,"560","21.0","39","1016.5"
02/05/2023 15:14:50,"580","20.8","40","1016.6"
02/05/2023 15:15:50,"603","20.8","41","1016.6"
02/05/2023 15:16:50,"600","20.7","40","1016.6"
02/05/2023 15:17:50,"563","20.6","40","1016.6"
02/05/2023 15:18:50,"539","20.5","40","1016.7"
02/05/2023 15:19:50,"505","20.3","40","1016.6"
02/05/2023 15:20:50,"517","20.3","40","1016.6"
02/05/2023 15:21:50,"561","20.2","41","1016.6"
02/05/2023 15:22:50,"522","20.2","40","1016.6"
02/05/2023 15:23:50,"553","20.1","41","1016.5"
02/05/2023 15:24:50,"527","20.0","40","1016.5"
02/05/2023 15:25:50,"519","19.9","40","1016.5"
02/05/2023 15:26:50,"535","19.9","40","1016.5"
02/05/2023 15:27:50,"559","19.9","41","1016.6"
02/05/2023 15:28:50,"624","19.9","41","1016.6"
02/05/2023 15:29:50,"656","20.0","42","1016.6"
02/05/2023 15:30:50,"705","20.1","42","1016.6"
02/05/2023 15:31:50,"681","20.2","41","1016.6"
02/05/2023 15:32:50,"665","20.2","41","1016.6"
02/05/2023 15:33:50,"650","20.2","41","1016.7"
02/05/2023 15:34:50,"577","20.2","40","1016.6"
02/05/2023 15:35:50,"594","20.1","40","1016.6"
02/05/2023 15:36:50,"602","20.1","40","1016.6"
02/05/2023 15:37:50,"579","20.1","40","1016.6"
02/05/2023 15:38:50,"583","20.1","40","1016.5"
02/05/2023 15:39:50,"549","20.0","39","1016.5"
02/05/2023 15:40:50,"525","19.9","40","1016.6"
02/05/2023 15:41:50,"512","19.9","39","1016.6"
02/05/2023 15:42:50,"475","19.8","38","1016.6"
02/05/2023 15:43:50,"513","19.8","39","1016.5"
02/05/2023 15:44:50,"505","19.8","40","1016.6"
02/05/2023 15:45:50,"528","19.7","40","1016.5"
02/05/2023 15:46:50,"555","19.7","40","1016.6"
02/05/2023 15:47:50,"533","19.7","40","1016.6"
02/05/2023 15:48:50,"529","19.7","40","1016.6"
02/05/2023 15:49:50,"489","19.6","39","1016.6"
02/05/2023 15:50:50,"514","19.5","39","1016.6"
02/05/2023 15:51:50,"507","19.5","40","1016.5"
02/05/2023 15:52:50,"495","19.5","40","1016.6"
02/05/2023 15:53:50,"485","19.4","40","1016.6"
02/05/2023 15:54:50,"468","19.3","39","1016.6"
02/05/2023 15:55:50,"475","19.3","40","1016.6"
02/05/2023 15:56:50,"467","19.3","40","1016.6"
02/05/2023 15:57:50,"482","19.2","40","1016.7"
02/05/2023 15:58:50,"465","19.2","39","1016.7"
02/05/2023 15:59:50,"490","19.2","39","1016.7"
02/05/2023 16:00:50,"487","19.1","39","1016.7"
02/05/2023 16:01:50,"503","19.1","40","1016.6"
02/05/2023 16:02:50,"504","19.1","40","1016.7"
02/05/2023 16:03:50,"508","19.1","40","1016.6"
02/05/2023 16:04:50,"501","18.9","39","1016.6"
02/05/2023 16:05:50,"480","18.9","39","1016.6"
02/05/2023 16:06:50,"493","18.9","40","1016.6"
02/05/2023 16:07:50,"501","18.8","40","1016.7"
02/05/2023 16:08:50,"489","18.8","40","1016.7"
02/05/2023 16:09:50,"500","18.8","40","1016.7"
02/05/2023 16:10:50,"486","18.7","40","1016.7"
02/05/2023 16:11:50,"496","18.7","40","1016.7"
02/05/2023 16:12:50,"513","18.7","40","1016.7"
02/05/2023 16:13:50,"536","18.7","40","1016.6"
02/05/2023 16:14:50,"511","18.7","40","1016.7"
02/05/2023 16:15:50,"508","18.7","40","1016.7"
02/05/2023 16:16:50,"520","18.7","40","1016.6"
02/05/2023 16:17:50,"524","18.8","41","1016.7"
02/05/2023 16:18:50,"551","18.8","41","1016.7"
02/05/2023 16:19:50,"521","18.7","40","1016.7"
02/05/2023 16:20:50,"503","18.7","40","1016.7"
02/05/2023 16:21:50,"493","18.7","40","1016.7"
02/05/2023 16:22:50,"481","18.6","39","1016.8"
02/05/2023 16:23:50,"486","18.6","40","1016.7"
02/05/2023 16:24:50,"467","18.6","40","1016.8"
02/05/2023 16:25:50,"468","18.6","39","1016.7"
02/05/2023 16:26:50,"477","18.5","39","1016.7"
02/05/2023 16:27:50,"478","18.5","39","1016.7"
02/05/2023 16:28:50,"466","18.5","39","1016.8"
02/05/2023 16:29:50,"472","18.4","39","1016.7"
02/05/2023 16:30:50,"473","18.4","39","1016.8"
02/05/2023 16:31:50,"460","18.4","39","1016.8"
02/05/2023 16:32:50,"479","18.4","40","1016.8"
02/05/2023 16:33:50,"483","18.4","40","1016.8"
02/05/2023 16:34:50,"477","18.4","39","1016.8"
02/05/2023 16:35:50,"468","18.4","40","1016.7"
02/05/2023 16:36:50,"499","18.3","40","1016.7"
02/05/2023 16:37:50,"511","18.4","40","1016.7"
02/05/2023 16:38:50,"488","18.3","40","1016.8"
02/05/2023 16:39:50,"482","18.3","40","1016.7"
02/05/2023 16:40:50,"506","18.3","40","1016.7"
02/05/2023 16:41:50,"511","18.2","40","1016.6"
02/05/2023 16:42:50,"542","18.3","41","1016.7"
02/05/2023 16:43:50,"564","18.3","41","1016.7"
02/05/2023 16:44:50,"529","18.3","41","1016.7"
02/05/2023 16:45:50,"513","18.3","40","1016.7"
02/05/2023 16:46:50,"493","18.3","40","1016.6"
02/05/2023 16:47:50,"507","18.3","40","1016.6"
02/05/2023 16:48:50,"487","18.3","40","1016.6"
02/05/2023 16:49:50,"478","18.3","39","1016.7"
02/05/2023 16:50:50,"483","18.3","40","1016.7"
02/05/2023 16:51:50,"491","18.2","40","1016.7"
02/05/2023 16:52:50,"509","18.3","40","1016.7"
02/05/2023 16:53:50,"520","18.3","41","1016.7"
02/05/2023 16:54:50,"501","18.3","40","1016.6"
02/05/2023 16:55:50,"525","18.3","40","1016.6"
02/05/2023 16:56:50,"523","18.4","40","1016.6"
02/05/2023 16:57:50,"529","18.4","40","1016.7"
02/05/2023 16:58:50,"516","18.4","40","1016.6"
02/05/2023 16:59:50,"498","18.4","39","1016.6"
02/05/2023 17:00:50,"483","18.4","39","1016.7"
02/05/2023 17:01:50,"478","18.3","39","1016.6"
02/05/2023 17:02:50,"472","18.3","39","1016.6"
02/05/2023 17:03:50,"499","18.4","39","1016.7"
02/05/2023 17:04:49,"522","18.4","40","1016.6"
02/05/2023 17:05:49,"526","18.5","40","1016.6"
02/05/2023 17:06:49,"556","18.6","40","1016.6"
02/05/2023 17:07:49,"591","18.8","41","1016.7"
02/05/2023 17:08:49,"641","18.9","41","1016.6"
02/05/2023 17:09:49,"685","19.0","41","1016.6"
02/05/2023 17:10:49,"699","19.1","42","1016.6"
02/05/2023 17:11:49,"700","19.2","42","1016.6"
02/05/2023 17:12:49,"713","19.4","42","1016.6"
02/05/2023 17:13:49,"743","19.5","42","1016.6"
02/05/2023 17:14:49,"730","19.6","42","1016.6"
02/05/2023 17:15:49,"751","19.6","42","1016.6"
02/05/2023 17:16:49,"770","19.7","42","1016.5"
02/05/2023 17:17:49,"769","19.8","42","1016.5"
02/05/2023 17:18:49,"778","19.8","42","1016.6"
02/05/2023 17:19:49,"794","19.9","42","1016.6"
02/05/2023 17:20:49,"788","20.0","42","1016.6"
02/05/2023 17:21:49,"791","20.0","42","1016.7"
02/05/2023 17:22:49,"794","20.1","42","1016.5"
02/05/2023 17:23:49,"794","20.1","42","1016.6"
02/05/2023 17:24:49,"789","20.2","42","1016.6"
02/05/2023 17:25:49,"811","20.2","42","1016.6"
02/05/2023 17:26:49,"828","20.3","42","1016.7"
02/05/2023 17:27:49,"819","20.3","42","1016.7"
02/05/2023 17:28:49,"841","20.3","42","1016.6"
02/05/2023 17:29:49,"847","20.4","42","1016.7"
02/05/2023 17:30:49,"844","20.4","42","1016.6"
02/05/2023 17:31:49,"867","20.5","42","1016.7"
02/05/2023 17:32:49,"875","20.5","42","1016.5"
02/05/2023 17:33:49,"884","20.6","42","1016.6"
02/05/2023 17:34:49,"885","20.6","42","1016.7"
02/05/2023 17:35:49,"876","20.6","42","1016.7"
02/05/2023 17:36:49,"886","20.7","42","1016.7"
02/05/2023 17:37:49,"887","20.7","42","1016.7"
02/05/2023 17:38:49,"890","20.7","42","1016.8"
02/05/2023 17:39:49,"936","20.7","42","1016.7"
02/05/2023 17:40:49,"922","20.8","42","1016.7"
02/05/2023 17:41:49,"949","20.8","42","1016.7"
02/05/2023 17:42:49,"961","20.8","42","1016.8"
02/05/2023 17:43:49,"965","20.8","42","1016.8"
02/05/2023 17:44:49,"971","20.9","42","1016.8"
02/05/2023 17:45:49,"978","20.9","42","1016.8"
02/05/2023 17:46:49,"984","20.9","42","1016.8"
02/05/2023 17:47:49,"985","21.0","42","1016.8"
02/05/2023 17:48:49,"993","21.0","42","1016.8"
02/05/2023 17:49:49,"984","21.0","42","1016.9"
02/05/2023 17:50:49,"981","21.0","42","1016.9"
02/05/2023 17:51:49,"987","21.0","42","1016.8"
02/05/2023 17:52:49,"991","21.0","42","1016.9"
02/05/2023 17:53:49,"983","21.1","42","1016.7"
02/05/2023 17:54:49,"1003","21.1","42","1016.8"
02/05/2023 17:55:49,"1004","21.1","42","1016.8"
02/05/2023 17:56:49,"997","21.1","42","1016.8"
02/05/2023 17:57:49,"1008","21.1","42","1016.8"
02/05/2023 17:58:49,"990","21.1","42","1016.8"
02/05/2023 17:59:49,"989","21.2","42","1016.9"
02/05/2023 18:00:49,"1001","21.2","42","1016.9"
02/05/2023 18:01:49,"1008","21.2","42","1016.8"
02/05/2023 18:02:49,"999","21.2","42","1016.9"
02/05/2023 18:03:49,"1013","21.2","42","1016.9"
02/05/2023 18:04:49,"1001","21.2","42","1016.8"
02/05/2023 18:05:49,"1016","21.2","42","1016.8"
